NO_OF_FRAMES	1238
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:09:51.002	4128628.66564140
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
808	8.07000	384.618	-149.430	827.716	379.657	-251.506	807.733	215.828	-240.084	808.590	230.145	-134.448	833.698	296.359	-298.823	652.277	301.877	-175.335	602.777	510.272	-243.042	594.221	98.794	-239.307	580.358	561.304	-246.498	533.019	45.371	-244.345	508.673	354.907	-326.462	166.793	260.727	-323.813	174.267	619.686	-192.984	279.409	557.299	-230.190	235.718	-1.655	-186.441	250.201	52.794	-223.173	211.936	523.625	43.208	285.519	470.954	12.061	321.101	101.984	58.641	273.354	151.970	22.689	311.061	362.889	37.273	298.525	414.917	82.487	331.346	329.157	102.510	305.321	451.742	114.095	294.873	399.578	159.196	290.302	252.850	36.145	321.332	209.574	89.647	326.809	292.548	100.057	291.867	166.291	118.373	281.788	216.046	170.596	265.716
809	8.08000	384.620	-149.441	827.720	379.667	-251.502	807.706	215.846	-240.090	808.595	230.140	-134.471	833.723	296.364	-298.857	652.284	301.887	-175.376	602.802	510.272	-243.067	594.217	98.818	-239.316	580.366	561.317	-246.528	533.020	45.394	-244.345	508.622	354.904	-326.501	166.788	260.724	-323.866	174.259	619.744	-193.056	279.448	557.293	-230.269	235.706	-1.704	-186.478	250.235	52.767	-223.205	211.948	523.689	43.105	285.547	470.987	12.006	321.033	102.010	58.596	273.335	152.009	22.653	311.040	362.873	37.063	298.473	414.953	82.478	331.292	329.345	102.507	305.093	451.828	114.069	294.810	399.682	159.214	290.202	252.845	36.130	321.369	209.540	89.631	326.832	292.573	99.979	291.863	166.258	118.335	281.800	215.987	170.589	265.675
810	8.09000	384.631	-149.457	827.755	379.664	-251.518	807.723	215.841	-240.096	808.596	230.168	-134.468	833.707	296.344	-298.860	652.290	301.829	-175.366	602.759	510.265	-243.101	594.219	98.779	-239.335	580.368	561.300	-246.533	533.015	45.399	-244.347	508.649	354.874	-326.540	166.795	260.692	-323.894	174.254	619.700	-193.111	279.431	557.287	-230.313	235.674	-1.745	-186.529	250.270	52.714	-223.265	211.968	523.666	43.073	285.414	470.964	11.966	320.952	102.029	58.554	273.349	152.010	22.603	311.031	362.834	36.796	298.577	414.964	82.429	331.240	329.398	102.513	304.864	451.871	113.956	294.818	399.796	159.222	290.104	252.868	36.064	321.349	209.572	89.579	326.845	292.637	100.022	291.777	166.255	118.275	281.839	215.972	170.614	265.643
811	8.10000	384.656	-149.511	827.757	379.656	-251.534	807.729	215.860	-240.104	808.613	230.158	-134.479	833.745	296.366	-298.879	652.283	301.885	-175.392	602.784	510.259	-243.116	594.215	98.792	-239.324	580.371	561.303	-246.590	533.040	45.362	-244.363	508.694	354.864	-326.581	166.776	260.687	-323.932	174.265	619.745	-193.197	279.461	557.300	-230.379	235.680	-1.741	-186.529	250.249	52.667	-223.307	211.973	523.729	43.008	285.376	471.039	11.913	320.931	102.039	58.528	273.287	151.994	22.550	311.024	362.882	36.606	298.627	415.029	82.419	331.150	329.443	102.521	304.757	451.890	113.930	294.716	399.841	159.205	290.038	252.842	35.969	321.365	209.568	89.553	326.768	292.593	99.857	291.977	166.256	118.263	281.828	215.867	170.667	265.579
812	8.11000	384.643	-149.479	827.740	379.695	-251.561	807.725	215.845	-240.127	808.613	230.174	-134.507	833.768	296.347	-298.903	652.298	301.884	-175.427	602.789	510.275	-243.144	594.218	98.797	-239.338	580.389	561.307	-246.638	533.050	45.377	-244.360	508.697	354.854	-326.607	166.779	260.656	-323.944	174.254	619.769	-193.272	279.491	557.283	-230.469	235.687	-1.778	-186.557	250.254	52.655	-223.348	211.992	523.739	42.993	285.276	471.007	11.958	320.788	102.029	58.454	273.298	152.001	22.496	311.028	362.963	36.258	298.893	415.129	82.424	331.030	329.488	102.488	304.697	451.966	113.888	294.598	399.891	159.189	289.957	252.873	35.915	321.297	209.576	89.478	326.738	292.710	99.969	291.752	166.203	118.211	281.928	215.700	170.778	265.424
813	8.12000	384.644	-149.492	827.728	379.686	-251.558	807.725	215.877	-240.116	808.631	230.180	-134.520	833.779	296.351	-298.903	652.302	301.860	-175.405	602.773	510.253	-243.172	594.211	98.778	-239.324	580.420	561.302	-246.642	533.019	45.324	-244.380	508.747	354.837	-326.661	166.810	260.652	-323.969	174.256	619.724	-193.299	279.424	557.297	-230.566	235.713	-1.789	-186.622	250.299	52.642	-223.386	212.024	523.790	42.956	285.157	471.030	11.961	320.698	102.025	58.403	273.355	152.006	22.479	311.046	363.050	35.887	299.206	415.181	82.424	330.922	329.551	102.502	304.630	452.031	113.836	294.475	399.898	159.183	289.842	252.987	35.836	321.152	209.617	89.470	326.644	292.592	99.837	291.952	166.146	118.193	281.950	215.542	170.855	265.334
814	8.13000	384.667	-149.505	827.722	379.686	-251.571	807.734	215.898	-240.108	808.625	230.219	-134.508	833.780	296.332	-298.915	652.331	301.871	-175.405	602.786	510.254	-243.178	594.211	98.790	-239.323	580.416	561.295	-246.674	533.018	45.337	-244.375	508.758	354.830	-326.689	166.796	260.645	-324.017	174.259	619.779	-193.362	279.434	557.291	-230.640	235.707	-1.816	-186.652	250.331	52.600	-223.420	212.017	523.821	42.891	285.071	471.043	11.928	320.611	101.991	58.354	273.345	152.013	22.452	310.988	363.062	35.489	299.527	415.180	82.365	330.908	329.534	102.462	304.586	452.115	113.889	294.355	399.937	159.129	289.743	253.031	35.782	321.052	209.565	89.439	326.689	292.660	99.973	291.781	166.221	118.298	281.702	215.438	170.919	265.242
815	8.14000	384.738	-149.511	827.730	379.685	-251.574	807.728	215.856	-240.129	808.646	230.229	-134.504	833.808	296.348	-298.920	652.331	301.843	-175.350	602.753	510.244	-243.197	594.215	98.778	-239.338	580.461	561.315	-246.687	533.030	45.357	-244.356	508.764	354.826	-326.731	166.774	260.644	-324.041	174.281	619.742	-193.390	279.382	557.329	-230.685	235.671	-1.833	-186.660	250.346	52.588	-223.455	212.043	523.771	42.880	284.967	471.095	11.908	320.558	101.977	58.328	273.360	151.967	22.423	311.047	363.128	35.254	299.622	415.267	82.363	330.763	329.581	102.466	304.467	452.153	113.859	294.225	399.981	159.131	289.577	253.016	35.687	320.953	209.554	89.401	326.640	292.565	99.909	291.920	165.975	118.135	281.931	215.386	170.951	265.168
816	8.15000	384.706	-149.508	827.737	379.703	-251.556	807.723	215.896	-240.123	808.655	230.258	-134.513	833.830	296.364	-298.905	652.329	301.825	-175.379	602.806	510.248	-243.210	594.195	98.802	-239.333	580.438	561.295	-246.693	533.029	45.347	-244.358	508.779	354.807	-326.776	166.794	260.610	-324.069	174.256	619.739	-193.441	279.390	557.345	-230.721	235.645	-1.839	-186.696	250.350	52.562	-223.491	212.044	523.837	42.849	284.905	471.113	11.861	320.521	101.946	58.305	273.370	151.968	22.412	311.023	363.133	35.019	299.648	415.271	82.325	330.720	329.584	102.475	304.436	452.260	113.797	294.112	400.041	159.110	289.464	253.057	35.573	320.850	209.526	89.415	326.612	292.657	100.030	291.687	165.918	118.166	281.881	215.312	171.007	265.096
817	8.16000	384.758	-149.523	827.729	379.722	-251.564	807.701	215.923	-240.109	808.646	230.263	-134.519	833.835	296.358	-298.921	652.344	301.905	-175.430	602.819	510.262	-243.217	594.196	98.773	-239.332	580.482	561.316	-246.717	533.001	45.265	-244.388	508.866	354.802	-326.820	166.818	260.613	-324.111	174.249	619.805	-193.514	279.444	557.357	-230.781	235.662	-1.863	-186.707	250.363	52.541	-223.497	212.047	523.882	42.796	284.799	471.059	11.879	320.369	101.926	58.300	273.334	151.950	22.411	310.991	363.142	34.910	299.497	415.259	82.362	330.534	329.589	102.457	304.324	452.265	113.801	294.053	400.070	159.112	289.297	253.018	35.399	320.799	209.456	89.392	326.589	292.546	99.951	291.818	165.997	118.295	281.649	215.178	170.971	265.069
818	8.17000	384.746	-149.503	827.703	379.750	-251.588	807.765	215.950	-240.081	808.643	230.299	-134.498	833.815	296.377	-298.917	652.360	301.865	-175.445	602.831	510.248	-243.224	594.191	98.791	-239.326	580.478	561.337	-246.715	532.991	45.374	-244.355	508.811	354.797	-326.853	166.794	260.586	-324.128	174.247	619.824	-193.538	279.450	557.396	-230.872	235.576	-1.895	-186.736	250.382	52.549	-223.528	212.075	523.868	42.781	284.775	471.066	11.877	320.295	101.860	58.254	273.347	151.912	22.387	311.007	363.126	34.758	299.396	415.254	82.300	330.521	329.596	102.454	304.259	452.312	113.717	293.991	400.109	159.109	289.231	252.972	35.114	320.789	209.419	89.413	326.505	292.504	99.979	291.828	165.924	118.298	281.641	215.033	171.042	265.012
819	8.18000	384.784	-149.503	827.693	379.781	-251.560	807.721	215.961	-240.095	808.672	230.318	-134.477	833.806	296.360	-298.931	652.364	301.922	-175.444	602.780	510.263	-243.224	594.169	98.793	-239.348	580.494	561.311	-246.750	532.995	45.298	-244.380	508.856	354.774	-326.878	166.784	260.601	-324.174	174.240	619.817	-193.580	279.430	557.383	-230.923	235.609	-1.895	-186.736	250.381	52.507	-223.547	212.076	523.905	42.733	284.724	471.122	11.785	320.240	101.826	58.224	273.341	151.923	22.406	310.952	363.194	34.685	299.145	415.269	82.295	330.424	329.594	102.446	304.195	452.368	113.705	293.974	400.149	159.103	289.183	252.989	34.752	320.693	209.341	89.398	326.515	292.432	100.049	291.819	165.856	118.341	281.601	214.983	171.135	264.883
820	8.19000	384.831	-149.471	827.665	379.781	-251.549	807.720	215.992	-240.068	808.673	230.337	-134.485	833.809	296.400	-298.923	652.366	301.921	-175.436	602.771	510.268	-243.239	594.186	98.773	-239.351	580.523	561.325	-246.752	532.986	45.350	-244.379	508.830	354.790	-326.909	166.803	260.590	-324.201	174.262	619.821	-193.600	279.387	557.386	-230.980	235.596	-1.915	-186.763	250.416	52.500	-223.565	212.091	523.905	42.692	284.644	471.113	11.790	320.198	101.804	58.244	273.243	151.898	22.414	310.949	363.254	34.594	299.055	415.295	82.295	330.380	329.672	102.452	304.110	452.369	113.710	293.881	400.205	159.086	289.134	252.927	34.221	320.627	209.394	89.499	326.338	292.404	100.040	291.783	165.592	118.209	281.856	214.916	171.245	264.660
821	8.20000	384.849	-149.478	827.671	379.810	-251.544	807.706	215.992	-240.087	808.687	230.366	-134.472	833.802	296.413	-298.917	652.366	301.932	-175.438	602.787	510.293	-243.259	594.175	98.826	-239.340	580.493	561.337	-246.774	533.005	45.319	-244.384	508.823	354.784	-326.918	166.781	260.578	-324.237	174.263	619.809	-193.629	279.403	557.420	-230.962	235.584	-1.919	-186.780	250.401	52.494	-223.584	212.107	523.936	42.663	284.613	471.127	11.775	320.137	101.777	58.228	273.272	151.830	22.415	310.927	363.317	34.487	298.871	415.336	82.264	330.393	329.632	102.378	304.127	452.447	113.693	293.865	400.248	159.093	289.134	252.823	33.680	320.649	209.251	89.410	326.480	292.427	100.089	291.737	165.710	118.352	281.608	214.657	171.272	264.678
822	8.21000	384.886	-149.457	827.656	379.826	-251.528	807.719	216.050	-240.043	808.672	230.367	-134.475	833.812	296.414	-298.925	652.381	301.953	-175.484	602.762	510.298	-243.266	594.156	98.813	-239.356	580.507	561.331	-246.793	532.998	45.322	-244.404	508.830	354.794	-326.978	166.807	260.598	-324.260	174.259	619.827	-193.690	279.390	557.388	-231.012	235.558	-1.930	-186.783	250.385	52.480	-223.572	212.095	523.949	42.625	284.565	471.152	11.706	320.140	101.750	58.250	273.257	151.794	22.397	310.947	363.275	34.385	298.614	415.336	82.238	330.412	329.664	102.378	304.166	452.439	113.656	293.866	400.305	159.073	289.147	252.808	33.214	320.581	209.306	89.417	326.432	292.413	100.083	291.726	165.672	118.362	281.622	214.535	171.352	264.541
823	8.22000	384.877	-149.408	827.622	379.842	-251.516	807.717	216.050	-240.047	808.710	230.420	-134.426	833.816	296.411	-298.915	652.370	301.943	-175.482	602.745	510.307	-243.259	594.150	98.836	-239.362	580.486	561.338	-246.797	532.966	45.352	-244.392	508.828	354.781	-326.988	166.825	260.588	-324.293	174.262	619.808	-193.703	279.364	557.398	-231.061	235.592	-1.952	-186.814	250.430	52.459	-223.584	212.092	523.941	42.557	284.584	471.200	11.642	320.161	101.763	58.242	273.247	151.806	22.401	310.935	363.267	34.272	298.409	415.361	82.186	330.407	329.661	102.345	304.162	452.482	113.597	293.903	400.373	159.106	289.134	252.805	32.843	320.615	209.220	89.446	326.370	292.403	100.052	291.728	165.569	118.350	281.657	214.559	171.449	264.402
824	8.23000	384.905	-149.409	827.601	379.848	-251.487	807.706	216.052	-240.035	808.736	230.435	-134.413	833.769	296.445	-298.938	652.380	302.023	-175.536	602.728	510.328	-243.260	594.132	98.856	-239.358	580.469	561.337	-246.808	532.954	45.406	-244.373	508.778	354.786	-326.991	166.794	260.591	-324.309	174.262	619.823	-193.737	279.382	557.380	-231.061	235.526	-1.966	-186.836	250.433	52.467	-223.570	212.065	523.951	42.548	284.593	471.159	11.650	320.131	101.710	58.192	273.316	151.719	22.391	310.961	363.200	34.219	298.266	415.357	82.165	330.427	329.709	102.323	304.114	452.506	113.542	293.942	400.424	159.130	289.231	252.755	32.591	320.607	209.233	89.445	326.400	292.313	100.047	291.804	165.530	118.332	281.698	214.330	171.492	264.580
825	8.24000	384.938	-149.375	827.603	379.876	-251.457	807.702	216.109	-240.007	808.715	230.464	-134.391	833.779	296.449	-298.925	652.388	301.966	-175.463	602.785	510.362	-243.268	594.113	98.864	-239.379	580.503	561.338	-246.807	532.965	45.341	-244.437	508.891	354.776	-327.017	166.796	260.595	-324.311	174.253	619.792	-193.753	279.321	557.380	-231.096	235.546	-1.933	-186.825	250.413	52.467	-223.622	212.114	523.957	42.522	284.612	471.172	11.594	320.167	101.711	58.233	273.288	151.754	22.405	310.945	363.225	34.154	298.198	415.373	82.115	330.454	329.700	102.290	304.092	452.499	113.509	293.996	400.479	159.163	289.285	252.698	32.380	320.663	209.194	89.447	326.503	292.308	100.068	291.833	165.483	118.362	281.729	214.277	171.507	264.616
826	8.25000	384.949	-149.347	827.574	379.881	-251.454	807.712	216.106	-239.990	808.717	230.510	-134.355	833.737	296.462	-298.931	652.372	302.021	-175.524	602.782	510.362	-243.275	594.095	98.879	-239.389	580.521	561.386	-246.817	532.930	45.407	-244.414	508.861	354.788	-327.039	166.807	260.594	-324.336	174.272	619.774	-193.767	279.294	557.372	-231.129	235.531	-1.927	-186.826	250.427	52.465	-223.605	212.137	523.974	42.485	284.624	471.173	11.588	320.144	101.706	58.210	273.298	151.775	22.381	310.974	363.229	34.118	298.102	415.408	82.109	330.488	329.719	102.279	304.131	452.519	113.447	294.065	400.542	159.209	289.369	252.685	32.249	320.649	209.122	89.354	326.611	292.327	100.099	291.853	165.437	118.342	281.802	214.255	171.616	264.630
827	8.26000	384.954	-149.337	827.558	379.924	-251.444	807.723	216.146	-239.960	808.705	230.512	-134.339	833.761	296.518	-298.920	652.368	302.027	-175.445	602.797	510.400	-243.285	594.111	98.891	-239.406	580.529	561.376	-246.852	532.951	45.421	-244.439	508.841	354.781	-327.044	166.805	260.587	-324.346	174.258	619.743	-193.756	279.279	557.350	-231.137	235.525	-1.930	-186.844	250.446	52.481	-223.635	212.126	523.945	42.478	284.615	471.215	11.566	320.246	101.665	58.165	273.383	151.799	22.373	310.976	363.211	34.082	298.116	415.404	82.109	330.542	329.729	102.255	304.162	452.497	113.484	294.056	400.627	159.257	289.376	252.724	32.158	320.759	209.191	89.435	326.490	292.316	100.160	291.882	165.436	118.373	281.821	214.304	171.601	264.807
828	8.27000	384.990	-149.310	827.554	379.937	-251.393	807.723	216.165	-239.968	808.740	230.520	-134.337	833.749	296.512	-298.940	652.373	302.039	-175.467	602.802	510.394	-243.293	594.097	98.928	-239.399	580.513	561.416	-246.839	532.920	45.410	-244.467	508.890	354.777	-327.049	166.808	260.604	-324.341	174.250	619.742	-193.752	279.264	557.340	-231.133	235.500	-1.902	-186.839	250.458	52.488	-223.609	212.117	523.933	42.445	284.577	471.204	11.581	320.217	101.702	58.184	273.349	151.766	22.367	310.953	363.218	34.030	298.127	415.453	82.082	330.630	329.714	102.222	304.206	452.518	113.435	294.112	400.650	159.288	289.520	252.692	32.054	320.774	209.114	89.367	326.636	292.305	100.171	291.894	165.419	118.365	281.842	214.319	171.629	264.961
829	8.28000	385.026	-149.283	827.548	379.954	-251.402	807.757	216.182	-239.942	808.722	230.542	-134.296	833.708	296.543	-298.934	652.409	302.070	-175.466	602.841	510.420	-243.299	594.092	98.947	-239.397	580.534	561.429	-246.844	532.914	45.447	-244.437	508.882	354.773	-327.071	166.803	260.601	-324.353	174.264	619.731	-193.762	279.261	557.330	-231.150	235.507	-1.909	-186.881	250.507	52.517	-223.639	212.130	523.901	42.488	284.548	471.202	11.592	320.283	101.675	58.168	273.409	151.818	22.352	310.986	363.180	33.993	298.211	415.473	82.104	330.656	329.725	102.206	304.186	452.555	113.520	294.084	400.666	159.310	289.558	252.728	31.991	320.801	209.161	89.393	326.605	292.290	100.158	291.897	165.384	118.361	281.889	214.318	171.679	265.098
830	8.29000	385.019	-149.255	827.536	379.996	-251.369	807.750	216.200	-239.938	808.760	230.521	-134.316	833.728	296.560	-298.950	652.403	302.064	-175.456	602.816	510.442	-243.309	594.080	98.962	-239.410	580.560	561.440	-246.869	532.897	45.431	-244.450	508.948	354.793	-327.068	166.805	260.617	-324.347	174.254	619.713	-193.773	279.216	557.318	-231.130	235.505	-1.892	-186.879	250.536	52.529	-223.636	212.171	523.942	42.482	284.587	471.222	11.592	320.298	101.704	58.169	273.439	151.823	22.354	310.993	363.158	33.988	298.175	415.435	82.118	330.662	329.713	102.155	304.173	452.511	113.463	294.150	400.698	159.354	289.599	252.773	31.923	320.837	209.141	89.400	326.594	292.280	100.161	291.927	165.219	118.265	282.150	214.276	171.698	265.206
831	8.30000	385.027	-149.217	827.514	380.030	-251.352	807.750	216.231	-239.925	808.722	230.585	-134.289	833.689	296.600	-298.957	652.381	302.111	-175.456	602.801	510.478	-243.309	594.057	98.986	-239.404	580.572	561.467	-246.856	532.892	45.509	-244.419	508.877	354.803	-327.057	166.814	260.628	-324.339	174.247	619.718	-193.743	279.186	557.300	-231.120	235.450	-1.847	-186.865	250.533	52.562	-223.632	212.198	523.959	42.460	284.622	471.224	11.594	320.344	101.713	58.174	273.397	151.903	22.369	310.934	363.173	33.964	298.165	415.471	82.125	330.672	329.684	102.126	304.095	452.557	113.531	294.159	400.717	159.371	289.640	252.724	31.850	320.885	209.212	89.401	326.684	292.393	100.341	291.732	165.422	118.396	281.927	214.403	171.706	265.355
832	8.31000	385.044	-149.199	827.497	380.049	-251.332	807.749	216.257	-239.925	808.738	230.580	-134.270	833.671	296.596	-298.944	652.382	302.125	-175.435	602.790	510.496	-243.326	594.047	98.994	-239.403	580.588	561.483	-246.850	532.867	45.531	-244.392	508.866	354.822	-327.036	166.785	260.615	-324.347	174.268	619.666	-193.700	279.135	557.289	-231.065	235.427	-1.852	-186.870	250.564	52.563	-223.636	212.186	523.932	42.502	284.639	471.164	11.639	320.281	101.720	58.145	273.458	151.869	22.358	311.010	363.153	33.926	298.174	415.426	82.130	330.687	329.658	102.159	303.984	452.557	113.505	294.212	400.741	159.412	289.644	252.787	31.793	320.964	209.194	89.354	326.848	292.326	100.268	291.949	165.225	118.302	282.200	214.234	171.710	265.633
833	8.32000	385.091	-149.192	827.492	380.074	-251.311	807.763	216.319	-239.906	808.726	230.617	-134.278	833.657	296.634	-298.947	652.384	302.169	-175.384	602.925	510.533	-243.317	594.009	99.020	-239.396	580.561	561.486	-246.823	532.851	45.569	-244.408	508.899	354.819	-327.055	166.774	260.622	-324.348	174.255	619.721	-193.726	279.164	557.289	-231.070	235.421	-1.831	-186.839	250.519	52.579	-223.653	212.187	523.925	42.514	284.646	471.227	11.605	320.341	101.749	58.135	273.500	151.963	22.350	310.970	363.183	33.942	298.244	415.443	82.159	330.717	329.756	102.209	303.865	452.519	113.521	294.183	400.757	159.442	289.658	252.838	31.775	320.962	209.288	89.404	326.723	292.345	100.273	291.958	165.404	118.412	282.041	214.346	171.802	265.591
834	8.33000	385.106	-149.143	827.469	380.122	-251.284	807.750	216.329	-239.905	808.732	230.658	-134.245	833.634	296.657	-298.946	652.362	302.189	-175.373	602.857	510.535	-243.310	594.009	99.062	-239.382	580.566	561.511	-246.839	532.834	45.485	-244.417	508.978	354.838	-327.021	166.773	260.630	-324.315	174.235	619.660	-193.633	279.069	557.256	-231.053	235.412	-1.798	-186.835	250.544	52.590	-223.607	212.179	523.929	42.514	284.651	471.213	11.635	320.280	101.818	58.159	273.448	151.954	22.358	311.051	363.197	33.966	298.289	415.439	82.176	330.720	329.703	102.194	304.025	452.528	113.546	294.219	400.788	159.463	289.644	252.842	31.788	320.949	209.311	89.411	326.762	292.487	100.442	291.745	165.430	118.412	282.090	214.199	171.821	265.745
835	8.34000	385.159	-149.142	827.479	380.173	-251.276	807.758	216.370	-239.905	808.742	230.666	-134.247	833.644	296.678	-298.953	652.374	302.210	-175.337	602.912	510.552	-243.304	593.976	99.083	-239.376	580.564	561.528	-246.832	532.778	45.567	-244.389	508.934	354.821	-327.001	166.778	260.646	-324.319	174.273	619.699	-193.662	279.062	557.302	-230.994	235.356	-1.788	-186.813	250.561	52.605	-223.617	212.186	523.956	42.565	284.647	471.193	11.668	320.323	101.827	58.163	273.538	152.005	22.360	311.026	363.217	33.980	298.356	415.480	82.200	330.738	329.750	102.189	304.057	452.545	113.514	294.231	400.813	159.501	289.676	252.959	31.882	320.812	209.256	89.313	326.998	292.451	100.443	291.802	165.425	118.427	282.126	214.212	171.870	265.725
836	8.35000	385.174	-149.115	827.476	380.183	-251.228	807.749	216.416	-239.901	808.731	230.721	-134.212	833.624	296.717	-298.923	652.363	302.246	-175.332	602.913	510.574	-243.316	593.960	99.064	-239.378	580.602	561.547	-246.815	532.733	45.583	-244.386	508.938	354.832	-326.979	166.756	260.636	-324.290	174.253	619.680	-193.635	279.038	557.282	-231.007	235.338	-1.743	-186.800	250.558	52.650	-223.571	212.193	523.944	42.590	284.613	471.230	11.678	320.315	101.860	58.186	273.530	152.034	22.366	311.065	363.219	34.001	298.420	415.483	82.223	330.780	329.751	102.182	304.108	452.557	113.549	294.223	400.848	159.562	289.729	252.977	31.894	320.916	209.227	89.317	327.046	292.371	100.346	291.999	165.465	118.455	282.128	214.231	171.872	265.671
