NO_OF_FRAMES	992
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:08:38.998	4128556.66160880
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
21	0.20000	385.117	-139.404	833.746	374.939	-239.951	809.403	212.444	-220.016	806.003	231.143	-116.143	835.893	297.823	-283.570	655.995	303.770	-164.433	601.834	512.031	-234.010	594.389	100.385	-230.863	583.579	562.522	-249.759	534.199	48.221	-250.506	514.571	354.716	-326.117	167.327	260.728	-322.252	174.813	597.692	-246.809	261.611	523.704	-279.307	234.240	21.522	-243.700	238.222	85.157	-279.053	213.189	516.734	-8.562	246.197	509.992	-4.828	317.687	116.349	3.165	225.511	120.814	2.815	298.989	485.336	94.669	366.490	507.312	89.313	304.621	489.429	178.677	297.128	504.962	76.606	249.583	496.823	144.675	225.657	152.511	95.484	354.896	122.876	92.770	288.674	133.197	180.736	278.483	126.872	75.099	230.509	137.017	143.205	200.801
22	0.21000	385.100	-139.414	833.745	374.915	-239.948	809.404	212.396	-220.030	805.983	231.101	-116.171	835.910	297.845	-283.548	655.970	303.836	-164.425	601.789	512.009	-233.998	594.400	100.369	-230.883	583.547	562.508	-249.721	534.200	48.206	-250.486	514.536	354.738	-326.093	167.341	260.772	-322.194	174.792	597.655	-246.750	261.588	523.715	-279.291	234.229	21.526	-243.710	238.202	85.192	-279.018	213.150	516.693	-8.523	246.189	509.972	-4.780	317.681	116.318	3.140	225.418	120.807	2.842	298.975	485.295	94.675	366.499	507.059	89.572	304.499	489.343	178.757	297.050	504.981	76.579	249.594	496.782	144.709	225.653	152.504	95.484	354.866	122.843	92.771	288.716	132.966	180.497	278.682	126.824	75.083	230.539	136.935	143.117	200.907
23	0.22000	385.028	-139.393	833.749	374.889	-239.910	809.381	212.369	-220.046	805.968	231.056	-116.170	835.926	297.817	-283.558	655.970	303.808	-164.451	601.792	511.993	-233.974	594.385	100.366	-230.866	583.523	562.506	-249.681	534.182	48.203	-250.469	514.498	354.780	-326.057	167.381	260.767	-322.165	174.798	597.696	-246.786	261.614	523.715	-279.266	234.198	21.500	-243.736	238.221	85.191	-279.027	213.150	516.670	-8.536	246.156	509.979	-4.760	317.675	116.255	3.186	225.470	120.791	2.834	298.985	485.317	94.708	366.513	507.295	89.371	304.462	489.374	178.738	297.085	504.916	76.625	249.548	496.793	144.706	225.660	152.455	95.487	354.893	122.847	92.789	288.694	133.179	180.793	278.432	126.799	75.081	230.517	136.938	143.149	200.865
24	0.23000	385.032	-139.376	833.766	374.870	-239.940	809.393	212.330	-220.052	805.958	231.012	-116.179	835.916	297.806	-283.507	655.952	303.821	-164.385	601.834	512.004	-233.944	594.386	100.370	-230.859	583.494	562.492	-249.639	534.195	48.202	-250.466	514.473	354.786	-326.005	167.381	260.794	-322.136	174.798	597.695	-246.732	261.607	523.724	-279.232	234.210	21.532	-243.742	238.206	85.219	-279.048	213.084	516.692	-8.523	246.191	509.984	-4.739	317.687	116.266	3.185	225.495	120.777	2.838	298.986	485.261	94.735	366.520	507.203	89.435	304.575	489.370	178.736	297.073	504.880	76.691	249.520	496.762	144.725	225.658	152.434	95.503	354.889	122.837	92.807	288.685	132.936	180.489	278.674	126.781	75.098	230.513	136.932	143.214	200.784
25	0.24000	384.980	-139.389	833.786	374.866	-239.922	809.382	212.284	-220.089	805.969	230.973	-116.179	835.901	297.838	-283.480	655.933	303.726	-164.344	601.738	511.975	-233.913	594.382	100.367	-230.860	583.464	562.494	-249.636	534.187	48.215	-250.431	514.430	354.810	-325.958	167.371	260.779	-322.104	174.805	597.689	-246.684	261.597	523.733	-279.211	234.209	21.535	-243.719	238.153	85.206	-279.050	213.144	516.682	-8.470	246.188	510.000	-4.736	317.683	116.249	3.139	225.483	120.774	2.836	298.974	485.245	94.731	366.515	507.282	89.414	304.529	489.309	178.775	297.050	504.888	76.691	249.542	496.728	144.756	225.624	152.452	95.524	354.822	122.773	92.771	288.661	132.865	180.480	278.669	126.781	75.101	230.495	136.884	143.218	200.769
26	0.25000	384.949	-139.358	833.807	374.851	-239.885	809.380	212.309	-220.054	805.937	230.928	-116.198	835.909	297.782	-283.475	655.937	303.740	-164.318	601.688	511.976	-233.888	594.371	100.351	-230.845	583.450	562.479	-249.616	534.199	48.201	-250.457	514.419	354.780	-325.932	167.396	260.792	-322.053	174.817	597.697	-246.684	261.612	523.723	-279.194	234.200	21.512	-243.729	238.153	85.211	-279.024	213.059	516.715	-8.458	246.198	509.967	-4.714	317.680	116.199	3.186	225.420	120.760	2.853	298.925	485.218	94.752	366.493	507.236	89.451	304.538	489.027	179.043	296.885	504.855	76.727	249.502	496.716	144.777	225.615	152.425	95.531	354.809	122.755	92.758	288.654	133.078	180.761	278.408	126.769	75.126	230.441	136.874	143.252	200.705
27	0.26000	384.877	-139.329	833.815	374.830	-239.874	809.379	212.274	-220.076	805.908	230.895	-116.183	835.922	297.737	-283.464	655.976	303.805	-164.259	601.723	511.978	-233.852	594.364	100.341	-230.839	583.442	562.470	-249.582	534.194	48.233	-250.421	514.350	354.792	-325.883	167.386	260.785	-321.992	174.797	597.711	-246.663	261.625	523.723	-279.193	234.202	21.524	-243.721	238.114	85.219	-279.003	213.039	516.637	-8.423	246.097	509.950	-4.683	317.670	116.196	3.220	225.438	120.757	2.868	298.879	485.193	94.784	366.487	507.165	89.459	304.566	489.270	178.820	297.025	504.844	76.758	249.494	496.696	144.818	225.608	152.398	95.521	354.814	122.756	92.795	288.592	132.789	180.457	278.606	126.743	75.113	230.427	136.851	143.217	200.724
28	0.27000	384.857	-139.297	833.811	374.830	-239.846	809.365	212.258	-220.073	805.894	230.836	-116.227	835.940	297.789	-283.416	655.902	303.704	-164.174	601.715	511.963	-233.800	594.341	100.349	-230.829	583.406	562.478	-249.557	534.160	48.170	-250.458	514.395	354.767	-325.842	167.407	260.783	-321.976	174.820	597.728	-246.622	261.598	523.745	-279.148	234.190	21.538	-243.704	238.093	85.210	-279.018	213.073	516.621	-8.397	246.126	509.903	-4.668	317.645	116.269	3.226	225.287	120.757	2.877	298.848	485.178	94.822	366.469	507.219	89.442	304.583	489.292	178.816	297.037	504.850	76.790	249.465	496.736	144.819	225.583	152.396	95.560	354.747	122.747	92.794	288.547	133.049	180.863	278.130	126.768	75.135	230.192	136.817	143.279	200.579
29	0.28000	384.828	-139.262	833.841	374.823	-239.812	809.383	212.267	-220.095	805.897	230.816	-116.223	835.937	297.748	-283.390	655.932	303.711	-164.173	601.726	511.961	-233.771	594.331	100.339	-230.808	583.400	562.458	-249.513	534.177	48.195	-250.423	514.343	354.774	-325.777	167.397	260.777	-321.928	174.807	597.692	-246.605	261.574	523.765	-279.123	234.164	21.527	-243.713	238.087	85.223	-279.023	213.006	516.602	-8.360	246.067	509.925	-4.638	317.648	116.226	3.214	225.354	120.731	2.874	298.787	485.196	94.817	366.427	507.207	89.479	304.486	489.323	178.817	297.030	504.795	76.834	249.437	496.723	144.840	225.581	152.381	95.552	354.706	122.738	92.804	288.480	133.008	180.860	278.058	126.746	75.110	230.185	136.838	143.244	200.569
30	0.29000	384.797	-139.241	833.859	374.820	-239.760	809.360	212.230	-220.118	805.885	230.752	-116.240	835.927	297.717	-283.366	655.930	303.691	-164.103	601.758	511.962	-233.743	594.321	100.360	-230.792	583.346	562.448	-249.484	534.159	48.195	-250.408	514.302	354.752	-325.730	167.382	260.747	-321.883	174.835	597.678	-246.536	261.568	523.734	-279.141	234.171	21.499	-243.719	238.088	85.220	-278.985	212.970	516.614	-8.389	246.047	509.907	-4.616	317.611	116.199	3.197	225.259	120.729	2.882	298.734	485.170	94.867	366.362	507.187	89.473	304.556	489.256	178.915	296.940	504.844	76.790	249.441	496.704	144.868	225.537	152.358	95.575	354.648	122.736	92.801	288.395	133.039	180.930	277.947	126.737	75.121	230.137	136.807	143.272	200.429
31	0.30000	384.748	-139.191	833.873	374.833	-239.733	809.340	212.271	-220.093	805.827	230.701	-116.265	835.939	297.758	-283.340	655.877	303.695	-164.086	601.705	511.950	-233.708	594.318	100.339	-230.763	583.363	562.450	-249.443	534.138	48.187	-250.394	514.275	354.768	-325.695	167.382	260.761	-321.834	174.806	597.705	-246.543	261.588	523.755	-279.076	234.130	21.515	-243.709	238.027	85.193	-279.013	212.984	516.619	-8.317	246.090	509.911	-4.573	317.617	116.270	3.271	225.232	120.713	2.907	298.698	485.129	94.924	366.365	507.144	89.572	304.433	489.234	178.931	296.931	504.892	76.793	249.458	496.716	144.894	225.513	152.422	95.659	354.434	122.767	92.842	288.296	133.031	180.891	277.908	126.727	75.132	230.046	136.763	143.232	200.357
32	0.31000	384.713	-139.132	833.911	374.833	-239.695	809.331	212.247	-220.118	805.843	230.683	-116.258	835.955	297.748	-283.286	655.879	303.698	-164.032	601.714	511.937	-233.673	594.305	100.334	-230.750	583.320	562.434	-249.430	534.108	48.219	-250.362	514.280	354.754	-325.643	167.391	260.741	-321.792	174.832	597.702	-246.524	261.529	523.707	-279.078	234.143	21.530	-243.724	238.007	85.196	-279.021	212.962	516.598	-8.283	246.037	509.950	-4.560	317.606	116.218	3.194	225.189	120.716	2.917	298.647	485.160	94.961	366.300	507.179	89.578	304.434	489.229	178.969	296.880	504.879	76.838	249.422	496.718	144.914	225.458	152.294	95.598	354.510	122.718	92.804	288.317	133.023	180.863	277.858	126.694	75.148	229.968	136.796	143.280	200.157
33	0.32000	384.691	-139.120	833.948	374.833	-239.659	809.348	212.223	-220.139	805.834	230.631	-116.279	835.974	297.767	-283.227	655.841	303.721	-164.048	601.689	511.927	-233.643	594.304	100.347	-230.719	583.308	562.427	-249.378	534.093	48.194	-250.352	514.266	354.733	-325.594	167.372	260.736	-321.720	174.807	597.732	-246.497	261.561	523.723	-279.033	234.095	21.550	-243.678	237.958	85.203	-279.011	212.939	516.662	-8.279	246.055	509.945	-4.525	317.546	116.271	3.195	225.124	120.709	2.931	298.617	485.158	94.988	366.310	507.205	89.590	304.390	489.302	178.980	296.901	504.868	76.896	249.380	496.705	144.955	225.383	152.395	95.690	354.291	122.728	92.820	288.270	132.736	180.502	278.148	126.654	75.120	229.942	136.771	143.253	200.156
34	0.33000	384.618	-139.049	833.926	374.838	-239.603	809.306	212.218	-220.146	805.815	230.608	-116.310	836.003	297.697	-283.232	655.911	303.676	-163.979	601.730	511.935	-233.601	594.272	100.354	-230.653	583.266	562.421	-249.357	534.089	48.195	-250.318	514.248	354.717	-325.526	167.374	260.728	-321.692	174.818	597.728	-246.491	261.549	523.708	-278.982	234.076	21.530	-243.716	237.997	85.203	-279.012	212.939	516.642	-8.244	245.995	509.926	-4.469	317.528	116.218	3.203	225.059	120.732	2.934	298.548	485.203	95.019	366.283	507.236	89.655	304.393	489.147	179.181	296.793	504.935	76.878	249.391	496.719	144.970	225.395	152.378	95.707	354.250	122.737	92.856	288.174	132.758	180.522	278.091	126.670	75.131	229.939	136.790	143.254	200.145
35	0.34000	384.617	-139.013	833.975	374.851	-239.550	809.291	212.230	-220.153	805.807	230.571	-116.304	836.030	297.676	-283.180	655.896	303.633	-163.893	601.718	511.930	-233.551	594.266	100.352	-230.643	583.282	562.443	-249.309	534.058	48.192	-250.304	514.251	354.706	-325.491	167.373	260.716	-321.621	174.820	597.693	-246.448	261.470	523.710	-278.985	234.068	21.539	-243.721	237.943	85.199	-279.036	212.933	516.667	-8.204	246.007	509.966	-4.476	317.470	116.246	3.187	225.084	120.700	2.927	298.576	485.132	95.132	366.177	507.283	89.662	304.366	489.345	179.040	296.854	504.946	76.934	249.320	496.748	145.010	225.338	152.404	95.700	354.228	122.740	92.848	288.139	132.729	180.492	278.078	126.647	75.127	229.901	136.734	143.227	200.115
36	0.35000	384.601	-138.978	834.005	374.877	-239.501	809.288	212.247	-220.142	805.762	230.533	-116.310	836.081	297.713	-283.113	655.869	303.700	-163.839	601.690	511.928	-233.506	594.234	100.348	-230.580	583.253	562.439	-249.278	534.041	48.223	-250.238	514.205	354.690	-325.450	167.410	260.702	-321.579	174.818	597.650	-246.424	261.456	523.700	-278.936	234.036	21.520	-243.734	237.965	85.203	-279.010	212.940	516.657	-8.171	245.924	509.967	-4.433	317.446	116.280	3.134	225.006	120.723	2.926	298.508	485.232	95.097	366.243	507.247	89.733	304.322	489.377	179.078	296.835	504.946	76.966	249.240	496.783	145.077	225.318	152.391	95.706	354.212	122.694	92.831	288.147	132.759	180.524	277.984	126.627	75.153	229.856	136.716	143.250	200.028
37	0.36000	384.575	-138.886	834.043	374.896	-239.426	809.242	212.254	-220.171	805.762	230.478	-116.342	836.096	297.686	-283.069	655.870	303.689	-163.797	601.700	511.929	-233.470	594.240	100.359	-230.529	583.246	562.422	-249.236	534.029	48.195	-250.227	514.224	354.683	-325.412	167.389	260.705	-321.517	174.805	597.664	-246.390	261.461	523.666	-278.939	234.070	21.543	-243.709	237.918	85.192	-279.016	212.897	516.678	-8.125	245.936	509.993	-4.400	317.460	116.241	3.170	224.995	120.743	2.963	298.459	485.243	95.132	366.230	507.308	89.747	304.313	489.407	179.116	296.827	505.048	76.898	249.415	496.790	145.098	225.318	152.374	95.722	354.170	122.705	92.857	288.076	132.736	180.487	277.996	126.614	75.127	229.852	136.738	143.290	199.994
38	0.37000	384.509	-138.817	834.073	374.939	-239.348	809.201	212.266	-220.185	805.729	230.475	-116.385	836.197	297.673	-283.006	655.895	303.634	-163.761	601.626	511.931	-233.412	594.207	100.346	-230.490	583.243	562.417	-249.177	534.004	48.175	-250.199	514.234	354.656	-325.339	167.395	260.686	-321.478	174.808	597.662	-246.385	261.446	523.665	-278.861	233.989	21.545	-243.692	237.900	85.207	-279.024	212.905	516.628	-8.106	245.875	509.987	-4.314	317.388	116.234	3.165	224.995	120.684	2.957	298.483	485.251	95.160	366.212	507.341	89.772	304.242	489.445	179.135	296.812	504.911	77.110	249.170	496.832	145.120	225.319	152.407	95.747	354.100	122.678	92.850	288.052	133.048	180.909	277.553	126.660	75.155	229.651	136.705	143.253	200.006
39	0.38000	384.475	-138.751	834.081	374.980	-239.262	809.163	212.306	-220.181	805.695	230.416	-116.401	836.192	297.662	-282.973	655.907	303.709	-163.663	601.700	511.931	-233.368	594.185	100.360	-230.439	583.203	562.412	-249.138	533.974	48.173	-250.167	514.245	354.633	-325.286	167.399	260.664	-321.419	174.799	597.646	-246.365	261.434	523.632	-278.874	234.007	21.540	-243.696	237.918	85.212	-279.006	212.905	516.704	-8.055	245.838	510.010	-4.303	317.358	116.233	3.195	224.942	120.740	2.996	298.388	485.190	95.304	366.062	507.321	89.807	304.276	489.490	179.171	296.731	504.983	77.077	249.206	496.879	145.142	225.311	152.355	95.743	354.058	122.660	92.846	288.039	133.030	180.918	277.520	126.661	75.144	229.661	136.665	143.220	199.993
40	0.39000	384.445	-138.640	834.077	375.049	-239.180	809.109	212.357	-220.228	805.707	230.396	-116.433	836.252	297.693	-282.896	655.863	303.688	-163.655	601.631	511.924	-233.322	594.186	100.341	-230.410	583.210	562.399	-249.104	533.954	48.190	-250.126	514.206	354.621	-325.251	167.393	260.647	-321.361	174.798	597.609	-246.306	261.411	523.642	-278.796	233.954	21.534	-243.698	237.889	85.183	-278.979	212.892	516.727	-8.032	245.771	510.009	-4.276	317.348	116.266	3.190	224.894	120.692	3.034	298.290	485.201	95.333	366.056	507.386	89.846	304.271	489.543	179.265	296.677	505.004	77.141	249.142	496.914	145.204	225.294	152.357	95.788	353.995	122.662	92.948	287.867	132.738	180.609	277.704	126.656	75.175	229.594	136.674	143.241	199.921
41	0.40000	384.433	-138.578	834.125	375.100	-239.081	809.074	212.379	-220.247	805.687	230.364	-116.478	836.298	297.653	-282.850	655.882	303.628	-163.480	601.663	511.922	-233.259	594.157	100.349	-230.357	583.222	562.373	-249.052	533.924	48.202	-250.077	514.196	354.596	-325.186	167.382	260.632	-321.329	174.805	597.576	-246.269	261.345	523.618	-278.784	233.974	21.501	-243.686	237.909	85.184	-278.982	212.881	516.748	-7.993	245.793	510.025	-4.236	317.325	116.214	3.245	224.777	120.692	3.098	298.212	485.205	95.385	365.995	507.393	89.898	304.215	489.567	179.269	296.623	505.061	77.146	249.159	496.950	145.238	225.226	152.362	95.842	353.886	122.636	92.988	287.823	132.932	180.923	277.356	126.630	75.181	229.517	136.678	143.281	199.794
42	0.41000	384.428	-138.499	834.131	375.149	-239.020	809.057	212.434	-220.253	805.710	230.328	-116.498	836.369	297.646	-282.746	655.875	303.629	-163.406	601.719	511.915	-233.194	594.131	100.360	-230.298	583.208	562.381	-249.024	533.895	48.202	-250.038	514.203	354.584	-325.140	167.385	260.606	-321.256	174.818	597.542	-246.226	261.326	523.579	-278.779	233.917	21.506	-243.648	237.863	85.170	-278.971	212.868	516.694	-7.972	245.737	510.097	-4.230	317.333	116.164	3.250	224.775	120.651	3.119	298.175	485.274	95.437	365.957	507.381	89.949	304.145	489.623	179.344	296.566	505.056	77.172	249.099	497.006	145.239	225.229	152.319	95.903	353.840	122.603	93.023	287.762	132.679	180.674	277.480	126.607	75.203	229.447	136.678	143.234	199.680
43	0.42000	384.399	-138.429	834.125	375.160	-238.963	809.008	212.411	-220.269	805.734	230.337	-116.474	836.420	297.688	-282.664	655.840	303.574	-163.343	601.719	511.920	-233.129	594.119	100.381	-230.244	583.190	562.375	-248.957	533.899	48.215	-249.982	514.208	354.569	-325.096	167.411	260.593	-321.209	174.817	597.577	-246.230	261.342	523.567	-278.746	233.930	21.494	-243.658	237.885	85.155	-278.943	212.879	516.760	-7.943	245.739	510.076	-4.159	317.258	116.118	3.305	224.782	120.624	3.152	298.109	485.389	95.439	366.013	507.462	89.976	304.186	489.734	179.426	296.361	505.163	77.143	249.110	497.068	145.282	225.193	152.266	95.954	353.765	122.614	93.075	287.670	132.885	180.942	277.166	126.634	75.231	229.379	136.694	143.264	199.533
44	0.43000	384.414	-138.392	834.112	375.183	-238.901	808.971	212.407	-220.230	805.723	230.308	-116.475	836.461	297.664	-282.539	655.842	303.652	-163.297	601.678	511.932	-233.056	594.111	100.380	-230.177	583.183	562.369	-248.881	533.879	48.212	-249.931	514.189	354.547	-325.052	167.400	260.559	-321.134	174.847	597.519	-246.134	261.268	523.564	-278.676	233.902	21.452	-243.607	237.888	85.138	-278.916	212.895	516.747	-7.907	245.660	510.106	-4.123	317.230	116.191	3.303	224.662	120.579	3.201	298.036	485.452	95.507	365.919	507.458	90.032	304.106	489.742	179.490	296.248	505.202	77.170	249.068	497.091	145.307	225.134	152.191	96.006	353.718	122.533	93.140	287.569	132.622	180.735	277.268	126.614	75.244	229.331	136.731	143.335	199.368
45	0.44000	384.414	-138.369	834.149	375.192	-238.863	808.965	212.463	-220.140	805.724	230.324	-116.426	836.506	297.633	-282.517	655.875	303.658	-163.212	601.653	511.927	-232.979	594.089	100.389	-230.121	583.185	562.370	-248.804	533.859	48.212	-249.906	514.217	354.522	-324.957	167.404	260.555	-321.088	174.866	597.526	-246.133	261.285	523.549	-278.645	233.918	21.441	-243.608	237.935	85.108	-278.872	212.897	516.749	-7.830	245.617	510.145	-4.070	317.196	116.200	3.343	224.571	120.544	3.257	297.982	485.518	95.573	365.887	507.465	90.062	303.933	489.803	179.485	296.211	505.162	77.213	248.989	497.114	145.310	225.068	152.097	96.067	353.662	122.520	93.181	287.486	132.618	180.782	277.131	126.556	75.259	229.296	136.737	143.269	199.357
46	0.45000	384.391	-138.296	834.138	375.173	-238.816	808.945	212.425	-220.101	805.732	230.336	-116.352	836.506	297.670	-282.414	655.849	303.636	-163.170	601.681	511.936	-232.882	594.075	100.374	-230.073	583.209	562.378	-248.734	533.869	48.182	-249.855	514.253	354.535	-324.927	167.424	260.549	-321.037	174.858	597.553	-246.137	261.287	523.552	-278.623	233.880	21.420	-243.574	237.910	85.087	-278.876	212.901	516.740	-7.823	245.545	510.153	-4.034	317.143	116.147	3.344	224.543	120.458	3.289	297.960	485.522	95.639	365.804	507.509	90.127	303.911	489.798	179.560	296.102	505.093	77.284	248.881	497.064	145.338	224.990	152.026	96.134	353.616	122.427	93.203	287.418	132.555	180.866	277.018	126.564	75.279	229.249	136.678	143.234	199.338
47	0.46000	384.431	-138.274	834.151	375.191	-238.766	808.916	212.443	-220.001	805.711	230.378	-116.278	836.523	297.645	-282.351	655.849	303.657	-163.049	601.662	511.925	-232.818	594.073	100.375	-230.015	583.213	562.395	-248.672	533.867	48.194	-249.794	514.219	354.522	-324.876	167.425	260.528	-320.995	174.907	597.543	-246.080	261.249	523.531	-278.585	233.919	21.391	-243.556	237.961	85.072	-278.848	212.911	516.780	-7.785	245.519	510.135	-3.968	317.088	116.057	3.363	224.383	120.398	3.343	297.931	485.447	95.772	365.629	507.515	90.150	303.839	489.804	179.588	296.044	505.160	77.278	248.859	497.093	145.397	224.873	151.900	96.234	353.564	122.356	93.216	287.425	132.742	181.249	276.574	126.587	75.316	229.146	136.705	143.267	199.279
48	0.47000	384.470	-138.223	834.133	375.147	-238.710	808.936	212.392	-219.942	805.718	230.359	-116.205	836.536	297.680	-282.275	655.847	303.613	-162.977	601.632	511.934	-232.745	594.061	100.378	-229.938	583.199	562.363	-248.599	533.855	48.173	-249.743	514.254	354.498	-324.813	167.463	260.526	-320.921	174.894	597.520	-246.032	261.267	523.516	-278.579	233.964	21.364	-243.542	237.990	85.065	-278.818	212.884	516.764	-7.746	245.439	510.150	-3.907	317.040	116.065	3.376	224.351	120.336	3.373	297.902	485.427	95.833	365.545	507.524	90.200	303.809	489.778	179.639	296.004	505.145	77.279	248.816	497.097	145.423	224.775	151.755	96.287	353.535	122.272	93.257	287.340	132.637	181.226	276.574	126.536	75.333	229.121	136.701	143.335	199.074
49	0.48000	384.484	-138.199	834.160	375.139	-238.657	808.902	212.407	-219.841	805.711	230.423	-116.107	836.558	297.621	-282.201	655.882	303.655	-162.908	601.664	511.918	-232.671	594.053	100.390	-229.870	583.192	562.364	-248.534	533.842	48.189	-249.680	514.259	354.505	-324.753	167.459	260.517	-320.881	174.914	597.521	-245.961	261.236	523.524	-278.517	233.955	21.380	-243.518	237.941	85.049	-278.796	212.889	516.717	-7.726	245.367	510.162	-3.895	317.018	116.043	3.406	224.378	120.254	3.390	297.920	485.461	95.866	365.469	507.472	90.231	303.685	489.751	179.729	295.919	505.108	77.399	248.653	497.088	145.459	224.661	151.671	96.354	353.507	122.220	93.309	287.300	132.366	180.996	276.778	126.452	75.332	229.131	136.673	143.322	199.105
50	0.49000	384.516	-138.165	834.163	375.129	-238.600	808.885	212.414	-219.725	805.700	230.424	-116.033	836.539	297.620	-282.135	655.924	303.663	-162.809	601.656	511.919	-232.586	594.047	100.405	-229.793	583.169	562.361	-248.465	533.858	48.192	-249.600	514.242	354.502	-324.716	167.469	260.506	-320.856	174.907	597.513	-245.908	261.213	523.518	-278.468	233.966	21.363	-243.516	237.939	85.044	-278.812	212.898	516.739	-7.634	245.363	510.139	-3.829	316.987	115.997	3.411	224.378	120.202	3.420	297.905	485.428	95.876	365.429	507.474	90.291	303.734	489.755	179.703	295.926	505.106	77.418	248.606	497.105	145.481	224.632	151.594	96.425	353.456	122.105	93.281	287.339	132.480	181.304	276.519	126.416	75.375	229.112	136.560	143.334	199.112
51	0.50000	384.501	-138.075	834.133	375.136	-238.519	808.851	212.404	-219.617	805.684	230.474	-115.917	836.555	297.608	-282.051	655.912	303.657	-162.719	601.646	511.922	-232.508	594.036	100.374	-229.733	583.186	562.374	-248.402	533.844	48.191	-249.538	514.219	354.511	-324.692	167.480	260.509	-320.789	174.916	597.560	-245.925	261.253	523.540	-278.436	233.941	21.374	-243.498	237.927	85.056	-278.779	212.874	516.796	-7.651	245.318	510.103	-3.796	316.922	116.003	3.438	224.323	120.168	3.442	297.906	485.377	95.934	365.354	507.484	90.290	303.645	489.725	179.750	295.851	505.084	77.484	248.530	497.120	145.522	224.539	151.541	96.433	353.450	122.096	93.330	287.343	132.401	181.346	276.525	126.288	75.395	229.139	136.513	143.444	199.058
52	0.51000	384.508	-137.979	834.154	375.127	-238.425	808.873	212.419	-219.498	805.702	230.498	-115.814	836.550	297.632	-281.921	655.883	303.631	-162.561	601.669	511.905	-232.419	594.028	100.393	-229.664	583.159	562.386	-248.311	533.844	48.174	-249.484	514.225	354.493	-324.647	167.495	260.527	-320.746	174.891	597.556	-245.869	261.250	523.534	-278.410	233.984	21.352	-243.523	237.961	85.048	-278.793	212.900	516.767	-7.616	245.283	510.081	-3.749	316.889	115.946	3.497	224.329	120.145	3.464	297.912	485.409	95.955	365.375	507.405	90.383	303.535	489.747	179.750	295.854	505.115	77.499	248.565	497.160	145.541	224.576	151.512	96.435	353.474	122.026	93.330	287.392	132.073	181.016	276.899	126.203	75.402	229.120	136.301	143.490	199.017
53	0.52000	384.527	-137.896	834.116	375.129	-238.315	808.809	212.433	-219.394	805.698	230.504	-115.711	836.562	297.662	-281.806	655.858	303.652	-162.477	601.658	511.907	-232.339	594.016	100.364	-229.592	583.177	562.355	-248.215	533.836	48.161	-249.446	514.242	354.494	-324.594	167.501	260.498	-320.701	174.937	597.527	-245.808	261.222	523.543	-278.389	233.982	21.378	-243.486	237.931	85.061	-278.746	212.881	516.778	-7.617	245.256	510.136	-3.752	316.921	115.875	3.506	224.351	120.124	3.501	297.908	485.318	96.001	365.345	507.434	90.353	303.546	489.703	179.839	295.770	505.104	77.521	248.500	497.099	145.574	224.569	151.484	96.438	353.482	121.980	93.384	287.367	132.214	181.343	276.657	126.155	75.457	229.100	136.219	143.482	199.157
